Date,Crop,Mandi,Modal_Price
2024-09-14,Apple,Nagpur,2223
2024-09-15,Apple,Nagpur,2245
2024-09-16,Apple,Nagpur,2252
2024-09-17,Apple,Nagpur,2251
2024-09-18,Apple,Nagpur,2245
2024-09-19,Apple,Nagpur,2251
2024-09-20,Apple,Nagpur,2244
2024-09-21,Apple,Nagpur,2231
2024-09-22,Apple,Nagpur,2220
2024-09-23,Apple,Nagpur,2216
2024-09-24,Apple,Nagpur,2209
2024-09-25,Apple,Nagpur,2199
2024-09-26,Apple,Nagpur,2196
2024-09-27,Apple,Nagpur,2213
2024-09-28,Apple,Nagpur,2226
2024-09-29,Apple,Nagpur,2218
2024-09-30,Apple,Nagpur,2204
2024-10-01,Apple,Nagpur,2200
2024-10-02,Apple,Nagpur,2218
2024-10-03,Apple,Nagpur,2226
2024-10-04,Apple,Nagpur,2241
2024-10-05,Apple,Nagpur,2233
2024-10-06,Apple,Nagpur,2219
2024-10-07,Apple,Nagpur,2214
2024-10-08,Apple,Nagpur,2236
2024-10-09,Apple,Nagpur,2229
2024-10-10,Apple,Nagpur,2211
2024-10-11,Apple,Nagpur,2192
2024-10-12,Apple,Nagpur,2177
2024-10-13,Apple,Nagpur,2190
2024-10-14,Apple,Nagpur,2173
2024-10-15,Apple,Nagpur,2153
2024-10-16,Apple,Nagpur,2133
2024-10-17,Apple,Nagpur,2130
2024-10-18,Apple,Nagpur,2118
2024-10-19,Apple,Nagpur,2106
2024-10-20,Apple,Nagpur,2105
2024-10-21,Apple,Nagpur,2117
2024-10-22,Apple,Nagpur,2104
2024-10-23,Apple,Nagpur,2095
2024-10-24,Apple,Nagpur,2098
2024-10-25,Apple,Nagpur,2107
2024-10-26,Apple,Nagpur,2112
2024-10-27,Apple,Nagpur,2130
2024-10-28,Apple,Nagpur,2118
2024-10-29,Apple,Nagpur,2101
2024-10-30,Apple,Nagpur,2097
2024-10-31,Apple,Nagpur,2116
2024-11-01,Apple,Nagpur,2110
2024-11-02,Apple,Nagpur,2094
2024-11-03,Apple,Nagpur,2093
2024-11-04,Apple,Nagpur,2075
2024-11-05,Apple,Nagpur,2058
2024-11-06,Apple,Nagpur,2068
2024-11-07,Apple,Nagpur,2069
2024-11-08,Apple,Nagpur,2050
2024-11-09,Apple,Nagpur,2050
2024-11-10,Apple,Nagpur,2038
2024-11-11,Apple,Nagpur,2028
2024-11-12,Apple,Nagpur,2014
2024-11-13,Apple,Nagpur,2003
2024-11-14,Apple,Nagpur,2000
2024-11-15,Apple,Nagpur,1990
2024-11-16,Apple,Nagpur,1986
2024-11-17,Apple,Nagpur,1997
2024-11-18,Apple,Nagpur,2014
2024-11-19,Apple,Nagpur,2009
2024-11-20,Apple,Nagpur,1991
2024-11-21,Apple,Nagpur,2013
2024-11-22,Apple,Nagpur,2016
2024-11-23,Apple,Nagpur,2039
2024-11-24,Apple,Nagpur,2048
2024-11-25,Apple,Nagpur,2053
2024-11-26,Apple,Nagpur,2070
2024-11-27,Apple,Nagpur,2067
2024-11-28,Apple,Nagpur,2087
2024-11-29,Apple,Nagpur,2096
2024-11-30,Apple,Nagpur,2085
2024-12-01,Apple,Nagpur,2101
2024-12-02,Apple,Nagpur,2113
2024-12-03,Apple,Nagpur,2112
2024-12-04,Apple,Nagpur,2109
2024-12-05,Apple,Nagpur,2121
2024-12-06,Apple,Nagpur,2127
2024-12-07,Apple,Nagpur,2135
2024-12-08,Apple,Nagpur,2128
2024-12-09,Apple,Nagpur,2116
2024-12-10,Apple,Nagpur,2135
2024-12-11,Apple,Nagpur,2130
2024-12-12,Apple,Nagpur,2143
2024-12-13,Apple,Nagpur,2128
2024-12-14,Apple,Nagpur,2135
2024-12-15,Apple,Nagpur,2128
2024-12-16,Apple,Nagpur,2137
2024-12-17,Apple,Nagpur,2130
2024-12-18,Apple,Nagpur,2116
2024-12-19,Apple,Nagpur,2121
2024-12-20,Apple,Nagpur,2126
2024-12-21,Apple,Nagpur,2147
2024-12-22,Apple,Nagpur,2167
2024-12-23,Apple,Nagpur,2165
2024-12-24,Apple,Nagpur,2172
2024-12-25,Apple,Nagpur,2175
2024-12-26,Apple,Nagpur,2175
2024-12-27,Apple,Nagpur,2159
2024-12-28,Apple,Nagpur,2143
2024-12-29,Apple,Nagpur,2151
2024-12-30,Apple,Nagpur,2148
2024-12-31,Apple,Nagpur,2147
2025-01-01,Apple,Nagpur,2142
2025-01-02,Apple,Nagpur,2146
2025-01-03,Apple,Nagpur,2153
2025-01-04,Apple,Nagpur,2175
2025-01-05,Apple,Nagpur,2159
2025-01-06,Apple,Nagpur,2183
2025-01-07,Apple,Nagpur,2168
2025-01-08,Apple,Nagpur,2192
2025-01-09,Apple,Nagpur,2199
2025-01-10,Apple,Nagpur,2192
2025-01-11,Apple,Nagpur,2215
2025-01-12,Apple,Nagpur,2215
2025-01-13,Apple,Nagpur,2227
2025-01-14,Apple,Nagpur,2207
2025-01-15,Apple,Nagpur,2188
2025-01-16,Apple,Nagpur,2180
2025-01-17,Apple,Nagpur,2201
2025-01-18,Apple,Nagpur,2209
2025-01-19,Apple,Nagpur,2207
2025-01-20,Apple,Nagpur,2206
2025-01-21,Apple,Nagpur,2214
2025-01-22,Apple,Nagpur,2232
2025-01-23,Apple,Nagpur,2215
2025-01-24,Apple,Nagpur,2226
2025-01-25,Apple,Nagpur,2217
2025-01-26,Apple,Nagpur,2199
2025-01-27,Apple,Nagpur,2213
2025-01-28,Apple,Nagpur,2218
2025-01-29,Apple,Nagpur,2223
2025-01-30,Apple,Nagpur,2224
2025-01-31,Apple,Nagpur,2206
2025-02-01,Apple,Nagpur,2186
2025-02-02,Apple,Nagpur,2187
2025-02-03,Apple,Nagpur,2176
2025-02-04,Apple,Nagpur,2156
2025-02-05,Apple,Nagpur,2153
2025-02-06,Apple,Nagpur,2172
2025-02-07,Apple,Nagpur,2171
2025-02-08,Apple,Nagpur,2161
2025-02-09,Apple,Nagpur,2151
2025-02-10,Apple,Nagpur,2142
2025-02-11,Apple,Nagpur,2128
2025-02-12,Apple,Nagpur,2147
2025-02-13,Apple,Nagpur,2161
2025-02-14,Apple,Nagpur,2147
2025-02-15,Apple,Nagpur,2139
2025-02-16,Apple,Nagpur,2151
2025-02-17,Apple,Nagpur,2153
2025-02-18,Apple,Nagpur,2161
2025-02-19,Apple,Nagpur,2165
2025-02-20,Apple,Nagpur,2172
2025-02-21,Apple,Nagpur,2168
2025-02-22,Apple,Nagpur,2173
2025-02-23,Apple,Nagpur,2169
2025-02-24,Apple,Nagpur,2158
2025-02-25,Apple,Nagpur,2178
2025-02-26,Apple,Nagpur,2178
2025-02-27,Apple,Nagpur,2181
2025-02-28,Apple,Nagpur,2203
2025-03-01,Apple,Nagpur,2203
2025-03-02,Apple,Nagpur,2201
2025-03-03,Apple,Nagpur,2188
2025-03-04,Apple,Nagpur,2183
2025-03-05,Apple,Nagpur,2172
2025-03-06,Apple,Nagpur,2154
2025-03-07,Apple,Nagpur,2158
2025-03-08,Apple,Nagpur,2178
2025-03-09,Apple,Nagpur,2170
2025-03-10,Apple,Nagpur,2184
2025-03-11,Apple,Nagpur,2164
2025-03-12,Apple,Nagpur,2179
2025-03-13,Apple,Nagpur,2192
2025-03-14,Apple,Nagpur,2206
2025-03-15,Apple,Nagpur,2215
2025-03-16,Apple,Nagpur,2210
2025-03-17,Apple,Nagpur,2211
2025-03-18,Apple,Nagpur,2228
2025-03-19,Apple,Nagpur,2246
2025-03-20,Apple,Nagpur,2239
2025-03-21,Apple,Nagpur,2226
2025-03-22,Apple,Nagpur,2235
2025-03-23,Apple,Nagpur,2227
2025-03-24,Apple,Nagpur,2222
2025-03-25,Apple,Nagpur,2219
2025-03-26,Apple,Nagpur,2222
2025-03-27,Apple,Nagpur,2222
2025-03-28,Apple,Nagpur,2214
2025-03-29,Apple,Nagpur,2205
2025-03-30,Apple,Nagpur,2213
2025-03-31,Apple,Nagpur,2230
2025-04-01,Apple,Nagpur,2255
2025-04-02,Apple,Nagpur,2247
2025-04-03,Apple,Nagpur,2245
2025-04-04,Apple,Nagpur,2242
2025-04-05,Apple,Nagpur,2252
2025-04-06,Apple,Nagpur,2251
2025-04-07,Apple,Nagpur,2254
2025-04-08,Apple,Nagpur,2249
2025-04-09,Apple,Nagpur,2249
2025-04-10,Apple,Nagpur,2259
2025-04-11,Apple,Nagpur,2240
2025-04-12,Apple,Nagpur,2233
2025-04-13,Apple,Nagpur,2230
2025-04-14,Apple,Nagpur,2244
2025-04-15,Apple,Nagpur,2226
2025-04-16,Apple,Nagpur,2227
2025-04-17,Apple,Nagpur,2242
2025-04-18,Apple,Nagpur,2255
2025-04-19,Apple,Nagpur,2273
2025-04-20,Apple,Nagpur,2289
2025-04-21,Apple,Nagpur,2309
2025-04-22,Apple,Nagpur,2325
2025-04-23,Apple,Nagpur,2340
2025-04-24,Apple,Nagpur,2331
2025-04-25,Apple,Nagpur,2331
2025-04-26,Apple,Nagpur,2313
2025-04-27,Apple,Nagpur,2312
2025-04-28,Apple,Nagpur,2305
2025-04-29,Apple,Nagpur,2311
2025-04-30,Apple,Nagpur,2331
2025-05-01,Apple,Nagpur,2344
2025-05-02,Apple,Nagpur,2350
2025-05-03,Apple,Nagpur,2355
2025-05-04,Apple,Nagpur,2350
2025-05-05,Apple,Nagpur,2347
2025-05-06,Apple,Nagpur,2349
2025-05-07,Apple,Nagpur,2371
2025-05-08,Apple,Nagpur,2357
2025-05-09,Apple,Nagpur,2359
2025-05-10,Apple,Nagpur,2368
2025-05-11,Apple,Nagpur,2386
2025-05-12,Apple,Nagpur,2395
2025-05-13,Apple,Nagpur,2415
2025-05-14,Apple,Nagpur,2408
2025-05-15,Apple,Nagpur,2403
2025-05-16,Apple,Nagpur,2394
2025-05-17,Apple,Nagpur,2410
2025-05-18,Apple,Nagpur,2413
2025-05-19,Apple,Nagpur,2403
2025-05-20,Apple,Nagpur,2390
2025-05-21,Apple,Nagpur,2391
2025-05-22,Apple,Nagpur,2394
2025-05-23,Apple,Nagpur,2379
2025-05-24,Apple,Nagpur,2397
2025-05-25,Apple,Nagpur,2379
2025-05-26,Apple,Nagpur,2387
2025-05-27,Apple,Nagpur,2395
2025-05-28,Apple,Nagpur,2419
2025-05-29,Apple,Nagpur,2440
2025-05-30,Apple,Nagpur,2445
2025-05-31,Apple,Nagpur,2451
2025-06-01,Apple,Nagpur,2470
2025-06-02,Apple,Nagpur,2474
2025-06-03,Apple,Nagpur,2454
2025-06-04,Apple,Nagpur,2435
2025-06-05,Apple,Nagpur,2456
2025-06-06,Apple,Nagpur,2459
2025-06-07,Apple,Nagpur,2469
2025-06-08,Apple,Nagpur,2462
2025-06-09,Apple,Nagpur,2482
2025-06-10,Apple,Nagpur,2463
2025-06-11,Apple,Nagpur,2480
2025-06-12,Apple,Nagpur,2461
2025-06-13,Apple,Nagpur,2481
2025-06-14,Apple,Nagpur,2495
2025-06-15,Apple,Nagpur,2491
2025-06-16,Apple,Nagpur,2494
2025-06-17,Apple,Nagpur,2476
2025-06-18,Apple,Nagpur,2494
2025-06-19,Apple,Nagpur,2516
2025-06-20,Apple,Nagpur,2512
2025-06-21,Apple,Nagpur,2524
2025-06-22,Apple,Nagpur,2539
2025-06-23,Apple,Nagpur,2523
2025-06-24,Apple,Nagpur,2530
2025-06-25,Apple,Nagpur,2543
2025-06-26,Apple,Nagpur,2535
2025-06-27,Apple,Nagpur,2518
2025-06-28,Apple,Nagpur,2519
2025-06-29,Apple,Nagpur,2539
2025-06-30,Apple,Nagpur,2548
2025-07-01,Apple,Nagpur,2567
2025-07-02,Apple,Nagpur,2570
2025-07-03,Apple,Nagpur,2555
2025-07-04,Apple,Nagpur,2544
2025-07-05,Apple,Nagpur,2562
2025-07-06,Apple,Nagpur,2563
2025-07-07,Apple,Nagpur,2569
2025-07-08,Apple,Nagpur,2577
2025-07-09,Apple,Nagpur,2592
2025-07-10,Apple,Nagpur,2588
2025-07-11,Apple,Nagpur,2577
2025-07-12,Apple,Nagpur,2588
2025-07-13,Apple,Nagpur,2598
2025-07-14,Apple,Nagpur,2580
2025-07-15,Apple,Nagpur,2581
2025-07-16,Apple,Nagpur,2598
2025-07-17,Apple,Nagpur,2593
2025-07-18,Apple,Nagpur,2607
2025-07-19,Apple,Nagpur,2602
2025-07-20,Apple,Nagpur,2624
2025-07-21,Apple,Nagpur,2604
2025-07-22,Apple,Nagpur,2612
2025-07-23,Apple,Nagpur,2614
2025-07-24,Apple,Nagpur,2633
2025-07-25,Apple,Nagpur,2648
2025-07-26,Apple,Nagpur,2639
2025-07-27,Apple,Nagpur,2652
2025-07-28,Apple,Nagpur,2636
2025-07-29,Apple,Nagpur,2651
2025-07-30,Apple,Nagpur,2643
2025-07-31,Apple,Nagpur,2625
2025-08-01,Apple,Nagpur,2617
2025-08-02,Apple,Nagpur,2636
2025-08-03,Apple,Nagpur,2627
2025-08-04,Apple,Nagpur,2622
2025-08-05,Apple,Nagpur,2622
2025-08-06,Apple,Nagpur,2603
2025-08-07,Apple,Nagpur,2604
2025-08-08,Apple,Nagpur,2628
2025-08-09,Apple,Nagpur,2612
2025-08-10,Apple,Nagpur,2626
2025-08-11,Apple,Nagpur,2619
2025-08-12,Apple,Nagpur,2622
2025-08-13,Apple,Nagpur,2638
2025-08-14,Apple,Nagpur,2631
2025-08-15,Apple,Nagpur,2636
2025-08-16,Apple,Nagpur,2640
2025-08-17,Apple,Nagpur,2623
2025-08-18,Apple,Nagpur,2612
2025-08-19,Apple,Nagpur,2614
2025-08-20,Apple,Nagpur,2630
2025-08-21,Apple,Nagpur,2623
2025-08-22,Apple,Nagpur,2614
2025-08-23,Apple,Nagpur,2639
2025-08-24,Apple,Nagpur,2652
2025-08-25,Apple,Nagpur,2674
2025-08-26,Apple,Nagpur,2663
2025-08-27,Apple,Nagpur,2688
2025-08-28,Apple,Nagpur,2703
2025-08-29,Apple,Nagpur,2684
2025-08-30,Apple,Nagpur,2708
2025-08-31,Apple,Nagpur,2702
2025-09-01,Apple,Nagpur,2687
2025-09-02,Apple,Nagpur,2709
2025-09-03,Apple,Nagpur,2694
2025-09-04,Apple,Nagpur,2681
2025-09-05,Apple,Nagpur,2679
2025-09-06,Apple,Nagpur,2697
2025-09-07,Apple,Nagpur,2686
2025-09-08,Apple,Nagpur,2675
2025-09-09,Apple,Nagpur,2693
2025-09-10,Apple,Nagpur,2673
2025-09-11,Apple,Nagpur,2669
2025-09-12,Apple,Nagpur,2675
2025-09-13,Apple,Nagpur,2657
2025-09-14,Apple,Nagpur,2655
2025-09-15,Apple,Nagpur,2677
2025-09-16,Apple,Nagpur,2666
2025-09-17,Apple,Nagpur,2661
2025-09-18,Apple,Nagpur,2652
2025-09-19,Apple,Nagpur,2646
2025-09-20,Apple,Nagpur,2653
2025-09-21,Apple,Nagpur,2640
2025-09-22,Apple,Nagpur,2647
2025-09-23,Apple,Nagpur,2645
2025-09-24,Apple,Nagpur,2644
2025-09-25,Apple,Nagpur,2634
2025-09-26,Apple,Nagpur,2657
2025-09-27,Apple,Nagpur,2680
2025-09-28,Apple,Nagpur,2663
2025-09-29,Apple,Nagpur,2680
2025-09-30,Apple,Nagpur,2697
2025-10-01,Apple,Nagpur,2677
2025-10-02,Apple,Nagpur,2701
2025-10-03,Apple,Nagpur,2706
2025-10-04,Apple,Nagpur,2730
2025-10-05,Apple,Nagpur,2718
2025-10-06,Apple,Nagpur,2740
2025-10-07,Apple,Nagpur,2734
2025-10-08,Apple,Nagpur,2724
2025-10-09,Apple,Nagpur,2732
2025-10-10,Apple,Nagpur,2715
2025-10-11,Apple,Nagpur,2739
2025-10-12,Apple,Nagpur,2733
2025-10-13,Apple,Nagpur,2731
2025-10-14,Apple,Nagpur,2724
2025-10-15,Apple,Nagpur,2707
2025-10-16,Apple,Nagpur,2708
2025-10-17,Apple,Nagpur,2698
2025-10-18,Apple,Nagpur,2713
2025-10-19,Apple,Nagpur,2735
2025-10-20,Apple,Nagpur,2753
2025-10-21,Apple,Nagpur,2754
2025-10-22,Apple,Nagpur,2751
2025-10-23,Apple,Nagpur,2746
2025-10-24,Apple,Nagpur,2740
2025-10-25,Apple,Nagpur,2730
2025-10-26,Apple,Nagpur,2712
2025-10-27,Apple,Nagpur,2701
2025-10-28,Apple,Nagpur,2722
2025-10-29,Apple,Nagpur,2742
2025-10-30,Apple,Nagpur,2730
2025-10-31,Apple,Nagpur,2733
2025-11-01,Apple,Nagpur,2725
2025-11-02,Apple,Nagpur,2720
2025-11-03,Apple,Nagpur,2700
2025-11-04,Apple,Nagpur,2707
2025-11-05,Apple,Nagpur,2702
2025-11-06,Apple,Nagpur,2701
2025-11-07,Apple,Nagpur,2711
2025-11-08,Apple,Nagpur,2724
2025-11-09,Apple,Nagpur,2733
2025-11-10,Apple,Nagpur,2723
2025-11-11,Apple,Nagpur,2711
2025-11-12,Apple,Nagpur,2714
2025-11-13,Apple,Nagpur,2714
2025-11-14,Apple,Nagpur,2721
2025-11-15,Apple,Nagpur,2708
2025-11-16,Apple,Nagpur,2709
2025-11-17,Apple,Nagpur,2695
2025-11-18,Apple,Nagpur,2693
2025-11-19,Apple,Nagpur,2717
2025-11-20,Apple,Nagpur,2702
2025-11-21,Apple,Nagpur,2686
2025-11-22,Apple,Nagpur,2699
2025-11-23,Apple,Nagpur,2688
2025-11-24,Apple,Nagpur,2672
2025-11-25,Apple,Nagpur,2679
2025-11-26,Apple,Nagpur,2675
2025-11-27,Apple,Nagpur,2658
2025-11-28,Apple,Nagpur,2677
2025-11-29,Apple,Nagpur,2687
2025-11-30,Apple,Nagpur,2671
2025-12-01,Apple,Nagpur,2688
2025-12-02,Apple,Nagpur,2694
2025-12-03,Apple,Nagpur,2712
2025-12-04,Apple,Nagpur,2729
2025-12-05,Apple,Nagpur,2725
2025-12-06,Apple,Nagpur,2746
2025-12-07,Apple,Nagpur,2743
2025-12-08,Apple,Nagpur,2740
2025-12-09,Apple,Nagpur,2741
2025-12-10,Apple,Nagpur,2756
2025-12-11,Apple,Nagpur,2753
2025-12-12,Apple,Nagpur,2753
2025-12-13,Apple,Nagpur,2734
2025-12-14,Apple,Nagpur,2737
2025-12-15,Apple,Nagpur,2735
2025-12-16,Apple,Nagpur,2746
2025-12-17,Apple,Nagpur,2738
2025-12-18,Apple,Nagpur,2742
2025-12-19,Apple,Nagpur,2747
2025-12-20,Apple,Nagpur,2729
2025-12-21,Apple,Nagpur,2716
2025-12-22,Apple,Nagpur,2703
2025-12-23,Apple,Nagpur,2717
2025-12-24,Apple,Nagpur,2738
2025-12-25,Apple,Nagpur,2732
2025-12-26,Apple,Nagpur,2757
2025-12-27,Apple,Nagpur,2750
2025-12-28,Apple,Nagpur,2749
2025-12-29,Apple,Nagpur,2751
2025-12-30,Apple,Nagpur,2733
2025-12-31,Apple,Nagpur,2737
2024-01-01,Apple,Indore,1917
2024-01-02,Apple,Indore,1910
2024-01-03,Apple,Indore,1918
2024-01-04,Apple,Indore,1906
2024-01-05,Apple,Indore,1929
2024-01-06,Apple,Indore,1916
2024-01-07,Apple,Indore,1936
2024-01-08,Apple,Indore,1956
2024-01-09,Apple,Indore,1958
2024-01-10,Apple,Indore,1941
2024-01-11,Apple,Indore,1954
2024-01-12,Apple,Indore,1971
2024-01-13,Apple,Indore,1978
2024-01-14,Apple,Indore,1963
2024-01-15,Apple,Indore,1971
2024-01-16,Apple,Indore,1982
2024-01-17,Apple,Indore,2001
2024-01-18,Apple,Indore,1992
2024-01-19,Apple,Indore,1986
2024-01-20,Apple,Indore,1968
2024-01-21,Apple,Indore,1948
2024-01-22,Apple,Indore,1943
2024-01-23,Apple,Indore,1932
2024-01-24,Apple,Indore,1919
2024-01-25,Apple,Indore,1911
2024-01-26,Apple,Indore,1916
2024-01-27,Apple,Indore,1928
2024-01-28,Apple,Indore,1927
2024-01-29,Apple,Indore,1921
2024-01-30,Apple,Indore,1902
2024-01-31,Apple,Indore,1885
2024-02-01,Apple,Indore,1872
2024-02-02,Apple,Indore,1897
2024-02-03,Apple,Indore,1878
2024-02-04,Apple,Indore,1899
2024-02-05,Apple,Indore,1895
2024-02-06,Apple,Indore,1879
2024-02-07,Apple,Indore,1893
2024-02-08,Apple,Indore,1907
2024-02-09,Apple,Indore,1893
2024-02-10,Apple,Indore,1911
2024-02-11,Apple,Indore,1891
2024-02-12,Apple,Indore,1908
2024-02-13,Apple,Indore,1891
2024-02-14,Apple,Indore,1908
2024-02-15,Apple,Indore,1914
2024-02-16,Apple,Indore,1924
2024-02-17,Apple,Indore,1929
2024-02-18,Apple,Indore,1928
2024-02-19,Apple,Indore,1931
2024-02-20,Apple,Indore,1932
2024-02-21,Apple,Indore,1957
2024-02-22,Apple,Indore,1964
2024-02-23,Apple,Indore,1982
2024-02-24,Apple,Indore,2004
2024-02-25,Apple,Indore,2020
2024-02-26,Apple,Indore,2037
2024-02-27,Apple,Indore,2032
2024-02-28,Apple,Indore,2016
2024-02-29,Apple,Indore,2010
2024-03-01,Apple,Indore,2009
2024-03-02,Apple,Indore,2025
2024-03-03,Apple,Indore,2025
2024-03-04,Apple,Indore,2030
2024-03-05,Apple,Indore,2050
2024-03-06,Apple,Indore,2068
2024-03-07,Apple,Indore,2076
2024-03-08,Apple,Indore,2080
2024-03-09,Apple,Indore,2088
2024-03-10,Apple,Indore,2079
2024-03-11,Apple,Indore,2067
2024-03-12,Apple,Indore,2049
2024-03-13,Apple,Indore,2046
2024-03-14,Apple,Indore,2068
2024-03-15,Apple,Indore,2058
2024-03-16,Apple,Indore,2067
2024-03-17,Apple,Indore,2074
2024-03-18,Apple,Indore,2080
2024-03-19,Apple,Indore,2079
2024-03-20,Apple,Indore,2063
2024-03-21,Apple,Indore,2046
2024-03-22,Apple,Indore,2067
2024-03-23,Apple,Indore,2054
2024-03-24,Apple,Indore,2067
2024-03-25,Apple,Indore,2089
2024-03-26,Apple,Indore,2082
2024-03-27,Apple,Indore,2082
2024-03-28,Apple,Indore,2096
2024-03-29,Apple,Indore,2078
2024-03-30,Apple,Indore,2064
2024-03-31,Apple,Indore,2075
2024-04-01,Apple,Indore,2092
2024-04-02,Apple,Indore,2087
2024-04-03,Apple,Indore,2085
2024-04-04,Apple,Indore,2074
2024-04-05,Apple,Indore,2092
2024-04-06,Apple,Indore,2113
2024-04-07,Apple,Indore,2132
2024-04-08,Apple,Indore,2120
2024-04-09,Apple,Indore,2122
2024-04-10,Apple,Indore,2144
2024-04-11,Apple,Indore,2133
2024-04-12,Apple,Indore,2157
2024-04-13,Apple,Indore,2163
2024-04-14,Apple,Indore,2150
2024-04-15,Apple,Indore,2161
2024-04-16,Apple,Indore,2171
2024-04-17,Apple,Indore,2167
2024-04-18,Apple,Indore,2190
2024-04-19,Apple,Indore,2189
2024-04-20,Apple,Indore,2185
2024-04-21,Apple,Indore,2181
2024-04-22,Apple,Indore,2202
2024-04-23,Apple,Indore,2186
2024-04-24,Apple,Indore,2168
2024-04-25,Apple,Indore,2182
2024-04-26,Apple,Indore,2192
2024-04-27,Apple,Indore,2189
2024-04-28,Apple,Indore,2195
2024-04-29,Apple,Indore,2177
2024-04-30,Apple,Indore,2173
2024-05-01,Apple,Indore,2173
2024-05-02,Apple,Indore,2182
2024-05-03,Apple,Indore,2189
2024-05-04,Apple,Indore,2203
2024-05-05,Apple,Indore,2219
2024-05-06,Apple,Indore,2234
2024-05-07,Apple,Indore,2236
2024-05-08,Apple,Indore,2218
2024-05-09,Apple,Indore,2206
2024-05-10,Apple,Indore,2202
2024-05-11,Apple,Indore,2216
2024-05-12,Apple,Indore,2229
2024-05-13,Apple,Indore,2246
2024-05-14,Apple,Indore,2260
2024-05-15,Apple,Indore,2270
2024-05-16,Apple,Indore,2257
2024-05-17,Apple,Indore,2250
2024-05-18,Apple,Indore,2238
2024-05-19,Apple,Indore,2237
2024-05-20,Apple,Indore,2233
2024-05-21,Apple,Indore,2236
2024-05-22,Apple,Indore,2238
2024-05-23,Apple,Indore,2252
2024-05-24,Apple,Indore,2257
2024-05-25,Apple,Indore,2267
2024-05-26,Apple,Indore,2268
2024-05-27,Apple,Indore,2288
2024-05-28,Apple,Indore,2294
2024-05-29,Apple,Indore,2313
2024-05-30,Apple,Indore,2325
2024-05-31,Apple,Indore,2318
2024-06-01,Apple,Indore,2319
2024-06-02,Apple,Indore,2325
2024-06-03,Apple,Indore,2340
2024-06-04,Apple,Indore,2343
2024-06-05,Apple,Indore,2365
2024-06-06,Apple,Indore,2370
2024-06-07,Apple,Indore,2370
2024-06-08,Apple,Indore,2386
2024-06-09,Apple,Indore,2393
2024-06-10,Apple,Indore,2385
2024-06-11,Apple,Indore,2387
2024-06-12,Apple,Indore,2407
2024-06-13,Apple,Indore,2398
2024-06-14,Apple,Indore,2400
2024-06-15,Apple,Indore,2384
2024-06-16,Apple,Indore,2397
2024-06-17,Apple,Indore,2381
2024-06-18,Apple,Indore,2400
2024-06-19,Apple,Indore,2408
2024-06-20,Apple,Indore,2402
2024-06-21,Apple,Indore,2410
2024-06-22,Apple,Indore,2403
2024-06-23,Apple,Indore,2399
2024-06-24,Apple,Indore,2410
2024-06-25,Apple,Indore,2402
2024-06-26,Apple,Indore,2424
2024-06-27,Apple,Indore,2439
2024-06-28,Apple,Indore,2435
2024-06-29,Apple,Indore,2452
2024-06-30,Apple,Indore,2461
2024-07-01,Apple,Indore,2483
2024-07-02,Apple,Indore,2466
2024-07-03,Apple,Indore,2464
2024-07-04,Apple,Indore,2452
2024-07-05,Apple,Indore,2451
2024-07-06,Apple,Indore,2431
2024-07-07,Apple,Indore,2421
2024-07-08,Apple,Indore,2437
2024-07-09,Apple,Indore,2462
2024-07-10,Apple,Indore,2444
2024-07-11,Apple,Indore,2451
2024-07-12,Apple,Indore,2471
2024-07-13,Apple,Indore,2481
2024-07-14,Apple,Indore,2485
2024-07-15,Apple,Indore,2467
2024-07-16,Apple,Indore,2485
2024-07-17,Apple,Indore,2479
2024-07-18,Apple,Indore,2473
2024-07-19,Apple,Indore,2465
2024-07-20,Apple,Indore,2487
2024-07-21,Apple,Indore,2468
2024-07-22,Apple,Indore,2448
2024-07-23,Apple,Indore,2434
2024-07-24,Apple,Indore,2443
2024-07-25,Apple,Indore,2428
2024-07-26,Apple,Indore,2453
2024-07-27,Apple,Indore,2463
2024-07-28,Apple,Indore,2465
2024-07-29,Apple,Indore,2483
2024-07-30,Apple,Indore,2499
2024-07-31,Apple,Indore,2492
2024-08-01,Apple,Indore,2475
2024-08-02,Apple,Indore,2482
2024-08-03,Apple,Indore,2499
2024-08-04,Apple,Indore,2479
2024-08-05,Apple,Indore,2466
2024-08-06,Apple,Indore,2466
2024-08-07,Apple,Indore,2453
2024-08-08,Apple,Indore,2475
2024-08-09,Apple,Indore,2497
2024-08-10,Apple,Indore,2477
2024-08-11,Apple,Indore,2480
2024-08-12,Apple,Indore,2503
2024-08-13,Apple,Indore,2503
2024-08-14,Apple,Indore,2492
2024-08-15,Apple,Indore,2495
2024-08-16,Apple,Indore,2494
2024-08-17,Apple,Indore,2490
2024-08-18,Apple,Indore,2487
2024-08-19,Apple,Indore,2511
2024-08-20,Apple,Indore,2515
2024-08-21,Apple,Indore,2501
2024-08-22,Apple,Indore,2502
2024-08-23,Apple,Indore,2525
2024-08-24,Apple,Indore,2530
2024-08-25,Apple,Indore,2529
2024-08-26,Apple,Indore,2509
2024-08-27,Apple,Indore,2527
2024-08-28,Apple,Indore,2509
2024-08-29,Apple,Indore,2519
2024-08-30,Apple,Indore,2540
2024-08-31,Apple,Indore,2527
2024-09-01,Apple,Indore,2524
2024-09-02,Apple,Indore,2541
2024-09-03,Apple,Indore,2559
2024-09-04,Apple,Indore,2542
2024-09-05,Apple,Indore,2550
2024-09-06,Apple,Indore,2532
